,Name,Image_Title,Ingredients
2653,Creamy Shrimp Enchiladas,img11506.jpg,"8 (6-inch) flour tortillas2 tablespoons butter1/2 cup red bell pepper, diced finely1/2 cup white onion, diced finely2 cloves garlic, minced1 pound shrimp, peeled and deveined and chopped into 1 inch pieces1/2 teaspoon salt1 teaspoon chili powder1/4 cup chopped fresh cilantro2 tablespoons lime juice4 tablespoons butter4 tablespoons flour1 1/2 cups chicken broth1/2 cup salsa verde1 1/2 cups shredded Monterey Jack cheese1 cup sour cream"
2654,Grilled Chicken Breasts with Barbecue Sauce,img12262.jpg,4 chicken breast halvesCoarse salt and ground pepperCoarse salt and ground pepper1/3 cup Classic Barbecue Sauce
2655,Lasagna with Bean Ragu,img07243.jpg,"1/2 cup coarsely chopped red onions1/2 cup coarsely chopped celery1/4 cup coarsely chopped carrot2 ounces coarsely chopped pancetta1 tablespoon extra-virgin olive oil, plus more for drizzling1/2 teaspoon finely chopped rosemary3 1/2 cups Cesare's Cannellini Beans1/3 cup red wine2 cups Cesare's Tomato Sauce2 cups store-bought low-sodium chicken or vegetable stockCoarse salt and freshly ground black pepperCoarse salt and freshly ground black pepper1/2 pound store-bought lasagna sheets, or Cesare's Fresh Egg Pasta Sheets1/2 cup grated Parmigiano Reggiano cheese1 teaspoon chopped fresh flat-leaf parsley"
2656,Simple Vegetable Stock,img25495.jpg,"1 whole garlic head10 cup water2 cups (1-inch) slices onion2 cups (1-inch) slices leek1 cup (1-inch) slices carrot1 cup (1-inch) slices celery1 small turnip, peeled and cut into 8 wedges (about 1/4 pound)1/4 pound cremini mushrooms, halved6 black peppercorns4 parsley sprigs4 thyme sprigs1 bay leaf"
2657,Sweet Potato Rolls,img03119.jpg,"1 (.25 ounce) package active dry yeast4 tablespoons white sugar1/2 cup canned sweet potato puree1/2 cup warm water (110 degrees F/45 degrees C)3 tablespoons margarine, softened1 teaspoon salt2 eggs3 1/2 cups all-purpose flour"
2658,Garlic Mashed Potatoes,img06223.jpg,"1 1/2 pounds cubed, unpeeled red potatoes3 garlic cloves, peeled and thinly sliced1/2 cup 1% low-fat milk2 tablespoons butter3/4 teaspoon salt1/4 teaspoon black pepper"
2659,Mexican Breakfast Tacos (Chorizo and Egg),img11244.jpg,"2 tomatoes, deseeded and diced½ red onion, diced2 tbsp lime juice (adjust to taste) (around 1 lime)1 tbsp olive oil2 tbsp coriander/cilantro leaves½ tsp saltBlack pepper1 tbsp olive oil7oz / 200g Mexican or raw Spanish chorizo, removed from casings (Note 1)2 garlic cloves2 birds eye chilies, deseeded and finely chopped (adjust to taste)1 small onion (brown, yellow, white)4 large eggs, lightly whisked (or 6 small eggs)1 tbsp milk¾ tsp saltBlack pepper4 small tortillas, corn or flour (around 6"" / 12 cm rounds)Cotija or feta, crumbledAvocado, dicedCilantro/coriander leaves"
2660,Eggplant Caviar,img02112.jpg,"2 purple-globe eggplants, (1 1/2 pounds each)1/4 cup minced onion2 plum tomatoes, seeded, finely chopped1/4 cup roughly chopped fresh flat-leaf parsley1/2 cup extra-virgin olive oil1 1/2 teaspoons freshly squeezed lemon juiceCoarse salt and freshly ground pepperCoarse salt and freshly ground pepperPita or rye bread, for serving"
2661,"Parsnip Risotto with Chickepea Alfredo Sauce + Shrimp, Asparagus, and Split Peas",img18837.jpg,"1 cup dry chickpeas (2 cups cooked)1 clove garlic, minced1 tablespoon white miso paste3 tablespoons nutritional yeast2 tablespoons lemon juice¼ teaspoon nutmeg¼ teaspoon sea salt, or to taste1-½ cups water*2 tablespoons olive oil2 pounds parsnips, peeled and spiralized2 large cloves garlic, minced½ bunch asparagus, trimmed and chopped½ pound raw shrimp, peeled and deveined1-¼ cups chickpea alfredo sauce (see recipe above)¼ teaspoon sea salt, to taste½ cup cooked split peas (see note)Fresh lemon"
2662,Skinny Chicken Enchilaas,img18027.jpg,"1 pound(s) chicken breasts1 can(s) black beans drained and rinsed1 can(s) corn drained16 ounce(s) fresh salsa3 tablespoon(s) taco seasoning1/4 cup(s) water optional12 small corn tortillas1 cup(s) shredded cheddar cheese1 avocado diced1/4 cup(s) cremafesh cilantro, cotija cheesefesh cilantro, cotija cheese"
2663,Raspberry Cream,img13889.jpg,"1 (3 ounce) package raspberry gelatin1/2 cup boiling water1 (10 ounce) package frozen sweetened raspberries1 cup vanilla ice cream, softenedwhipped cream"
2664,Grilled Flank Steak with Corn Salsa,img15103.jpg,"1 cup frozen corn, thawed1/2 cup drained canned black beans1/2 cup finely chopped red bell pepper1 jalapeño pepper, seeded and finely chopped1 garlic clove, crushed2 tablespoons fresh lime juice2 teaspoons chopped fresh cilantro2 1/4 teaspoons black pepper, divided1 pound flank steak1/2 cup dry red wine1/4 cup fresh lemon juice3 garlic cloves, crushed2 tablespoons chopped onion2 tablespoons Worcestershire sauceCooking spray"
2665,Arctic Char with Duxelles and Leeks,img19305.jpg,"Cooking spray1 1/2 cups thinly sliced leek (about 1 1/2 large)1/2 cup dry white wine, divided1/2 cup Duxelles4 (6-ounce) Arctic char fillets, skinned1/2 teaspoon salt"
2666,Spiced Vegetables with Basmati Rice,img01944.jpg,"1 1/2 cups basmati rice4 ounces green beans, rinsed, ends trimmed, and cut into 1-inch pieces2 teaspoons vegetable oil1 onion (8 oz.), peeled and chopped1 clove garlic, peeled and minced1 tablespoon minced fresh ginger1 teaspoon ground cumin1 teaspoon ground coriander1/2 teaspoon cayenne2 cups cauliflower florets1 can (15 1/2 oz.) crushed tomatoes1 can (15 1/2 oz.) garbanzos, drained and rinsedSalt and pepperSalt and pepper"
2667,Mixed Grill Kebabs with Guava BBQ Sauce,img17008.jpg,"Guava BBQ Sauce1 pound boneless fish fillets, cut into bite-size pieces1 pound peeled and deveined shrimp1 yellow bell pepper, cut into pieces1 orange bell pepper, cut into pieces1 red onion, cut into wedges1 pint cherry tomatoesOlive oilSaltFreshly ground black pepper"
2668,Butternut Squash Soup,img06086.jpg,"6 slices bacon, cut in half crosswise1 tablespoon unsalted butter1 sweet onion, such as Vidalia or Walla Walla, coarsely chopped (about 3 cups)2 1/2 pounds butternut squash, peeled, halved, seeded, and cut into 1-inch pieces (about 6 cups)3 sprigs thymeCoarse salt and freshly ground pepperCoarse salt and freshly ground pepper1 3/4 cups chicken broth1 3/4 cups water"
2669,Mexican Cilantro Rice,img01465.jpg,1 cup of long-grain white rice1 1/2-2 cups packed cilantro leaves2 medium garlic cloves1/4 white onion2 cups water1 tsp salt1 tbsp coconut or vegetable oil
2670,Cheese Ravioli with Fresh Tomato Sauce,img24381.jpg,3 large eggs6 egg yolks3 cups flourA pinch of salt1 (16-ounce) container ricotta1 cup grated ParmesanSalt and black pepper to tasteSalt and black pepper to taste2 egg yolks (set the whites aside)Fresh tomato sauce
2671,Hähnchenfilet auf buntem Nudelsalat,img13777.jpg,375 g Nudeln (z. B. Penne rigate)Salz4 Hähnchenfilets (ca. 500 g)weißer Pfeffer1-2 EL Öl300 g tiefgefrorene Erbsen8 Tomaten (ca. 400 g)1 Topf Basilikum1 kleine Zwiebel1 Knoblauchzehe8-10 EL Weißwein-Essig5-6 EL Olivenöl15-20 g fein gehobelter Parmesankäse
2672,Summer Melon with Fig and Prosciutto,img11936.jpg,"1 Sharlyn melon, peeled, seeded, and cut into medium cubes (about 4 cups)*1 honeydew melon, peeled, seeded, and cut into medium cubes (about 4 cups)1 cantaloupe, peeled, seeded, and cut into medium cubes (about 4 cups)3 ounces prosciutto di Parma, julienned1 bunch basil8 fresh dark-skinned figs, trimmed and quartered1/4 pound arugula1 tablespoon extra-virgin olive oil1 (4-ounce) block ricotta salata, shaved, for garnish1 tablespoon crushed red pepper, for garnish"
2673,One-Pan Cheesy Pasta Bolognese,img17093.jpg,"2 tablespoons olive oil1 onion, diced¾ cup grated carrots1 lb. ground beef3 cloves garlic, minced1 tablespoon dried oregano1 tablespoon dried basil¼ teaspoon crushed red pepper flakes½ cup red wine1 tablespoon Worcestershire sauce1 can (28 oz.) diced tomatoes with juice⅓ cup heavy cream1 cup water¾ teaspoon salt¼ teaspoon black pepper12 oz. pasta (I used Penne Rigate)¾ cup Parmesan cheese, grated1½ cups mozzarella cheese, shredded, divided"
2674,Creamy Pesto Pinwheels,img01181.jpg,"8 thin slices white or whole-wheat sandwich bread, crusts removed3 ounces cream cheese, at room temperature2 tablespoons unsalted butter, at room temperatureSalt and pepperSalt and pepper1/2 cup prepared pesto"
2675,Pickled Mushrooms,img25907.jpg,"1 3/4 cups white balsamic vinegar3 tablespoons salt4 cremini mushrooms, sliced on a mandoline 1/16-inch thick"
2676,Tortellini Soup with Escarole,img09362.jpg,"3 cans (14.5 ounces each) reduced-sodium chicken stock1 bay leaf1 small head escarole, cleaned, trimmed and cut into 1 1/2 inch pieces1 pound cheese tortelliniCoarse salt and freshly ground pepperCoarse salt and freshly ground pepper"
2677,Lemon Squares,img14441.jpg,"Non-stick cooking spray3/4 cup all-purpose flour (spooned and leveled)1/3 cup confectioners' sugar, plus 1 tablespoon for sifting1/4 cup cornstarch1/4 teaspoon salt1/2 cup (1 stick) cold unsalted butter, cut into small pieces4 large eggs1 cup granulated sugar2/3 cup fresh lemon juice1/4 cup all-purpose flour1/2 teaspoon baking powder1/2 teaspoon salt"
2678,Indian Chicken Curry with Tomatoes and Onions,img23665.jpg,Chicken 1 kg (boneless or in bone cut into 10 pieces)OIl 4 tablespoonLarge Onions very finely chopped 5Green Chillies 2 deseeded and chopped finelyGarlic chopped 4 clovesFresh Ginger Chopped square pieces 1/4 - in (5 mm)Coriander powder 1 1/2 teaspoonGaram Masala powder 1/2 teaspoonRed chilli powder 1 teaspoonChopped tomatoes 5Salt to tasteChopped coriander leaves to garnish.
2679,The Best Chinese Sesame Chicken,img17141.jpg,"1 egg white2 tablespoons dark soy sauce2 tablespoons Shaoxing wine (see note above)2 tablespoons 80-proof vodka1/4 teaspoon baking soda3 tablespoons corn starch1 pound boneless, skinless chicken thighs, cut into 1/2- to 3/4-inch chunks (see note above)1/2 cup flour1/2 cup cornstarch1/2 teaspoon baking powder1/2 teaspoon kosher salt3 tablespoons dark soy sauce2 tablespoons Shaoxing wine (see note above)2 tablespoons Chinese rice vinegar or distilled white vinegar3 tablespoons homemade or store-bought low-sodium chicken stock5 tablespoons sugar2 teaspoons roasted sesame seed oil1 tablespoon corn starch2 teaspoons peanut, vegetable, or canola oil2 teaspoons minced garlic (about 2 medium cloves)2 teaspoons minced fresh ginger (about one 1-inch piece)2 teaspoons minced scallion bottoms (about 1 scallion)2 tablespoons toasted sesame seeds2 quarts of peanut, canola, or vegetable oil for deep fryingSteamed white rice and steamed broccoli for servingSteamed white rice and steamed broccoli for serving"
2680,"Grilled Vegetable and Tofu ""Lasagna"" with Pesto",img09910.jpg,"for the marinade:3/4 cup extra-virgin olive oil6 strips lemon zest (1 by 4 inches), plus 1/3 cup fresh lemon juice (from 1 or 2 lemons)3 garlic cloves, crushedcoarse salt and freshly ground peppercoarse salt and freshly ground pepperfor the pesto:1/2 cup pine nuts, toasted1 small garlic clove2 cups fresh basil1/2 cup extra-virgin olive oilcoarse salt and freshly ground peppercoarse salt and freshly ground pepperfor assembling the lasagna:1 package (14 ounces) extra-firm tofu, sliced lengthwise 1 inch thick5 or 6 zucchini and yellow summer squashes (about 2 1/2 pounds), trimmed, and sliced lengthwise about 1/4 inch thickextra-virgin olive oil, for brushingcoarse salt and freshly ground peppercoarse salt and freshly ground pepper2 medium tomatoes, sliced 1/4 inch thick18 large basil leaves"
2681,Roasted Cherry Tomato Soup,img07206.jpg,3 1-pint containers (2 pounds) red cherry or grape tomatoes1 1/2 tablespoons olive oil1/2 cup Major Greys chutney1 1/2 tablespoons lemon juice1 teaspoon coarse salt2 1/2 cups chicken or vegetable broth
2682,Chicken Chimichangas,img25944.jpg,"1 1/2 lbs boneless skinless chicken breasts, cooked and shredded (3 1/2 cups)2 tsp olive oil1/2 cup finely chopped yellow onion1 clove garlic, minced1/2 cup tomato sauce1/2 cup water or chicken broth2 1/2 tsp chili powder1/2 tsp cumin1/2 tsp paprika1/4 tsp ground coriander3 Tbsp salsa (optional)2 Tbsp sour cream, plus more for topping1 1/2 cups refried beans, homemade or store bought*6 burrito size flour tortillasVegetable oil, for frying5 oz. shredded Mexican cheese blend (1 1/4 cups)**Guacamole, for serving"
2683,Honey-Balsamic Vinaigrette,img20910.jpg,2 tablespoons balsamic vinegar1 tablespoon honey1 teaspoon Dijon mustard1/4 cup extra-virgin olive oilCoarse salt and ground pepperCoarse salt and ground pepper
2684,Thai Chicken Wings with Chili-Peanut Sauce,img01252.jpg,"12 chicken wings, wing tips removed and separated1 teaspoon chili powder (I used some Scotch Bonnet powder, but any milder powder is fine)Salt and pepper to tasteSalt and pepper to taste6 Orange Thai Chili Peppers, chopped4 cloves garlic2 tablespoons peanuts1 teaspoon olive oil½ cup chicken stock1 tablespoon fish sauce1 tablespoon soy sauce1 tablespoon peanut butter, if desired1 teaspoon fresh lime juiceLime wedges and crushed peanuts to serveLime wedges and crushed peanuts to serve"
2685,Thai Fried Rice Noodles with Chicken or Tofu (gluten-free),img24168.jpg,"8 oz. very thin dried rice noodles (""vermicelli rice stick"")1 to 1.5 cup fresh chicken pieces/strips, OR equivalent of cubed tofu3 cloves garlic1 thumb-size piece galangal or ginger, sliced thinly or cut into matchstick-like pieces1 cup or more fresh shiitake mushrooms, sliced1 red bell pepper, sliced2-3 cups fresh bean sprouts1/2 cup chicken stock (or simulated chicken stock for vegetarians)handful of fresh coriander2 1/2 Tbsp. oilMARINADE:2 tsp. cornstarch dissolved in 3 Tbsp. soy sauce2 tsp. cornstarch dissolved in 3 Tbsp. soy sauceSTIR-FRY SAUCE:1 Tbsp. soy sauce (use wheat-free soy sauce for gluten-free diets)1 tsp. dark soy sauce (gluten-free diets substitute 1 Tbsp. wheat-free soy sauce)1 Tbsp. fish sauce (vegetarians substitute 1.5 Tbsp. soy sauce)1 tsp. sugar1 Tbsp. lime juice1/4 cup chicken stock OR faux chicken/vegetable stock1-2 tsp. chili sauce, OR 1/2 to 3/4 tsp. cayenne pepper (to taste)1-2 tsp. chili sauce, OR 1/2 to 3/4 tsp. cayenne pepper (to taste)1-2 tsp. chili sauce, OR 1/2 to 3/4 tsp. cayenne pepper (to taste)"
2686,BREAD PAKORA WITH CORIANDER SPINACH CHUTNEY,img01930.jpg,1 Cup Gram Flour½ Tsp Garam masala¼ Tsp Chilli Powder½ Tsp Carom Seeds ( Ajwain)¼ Tsp Turmeric Powder¾ Tsp Salt ( Approx)Oil for frying + ½ tsp for the batter3 Bread slices – Farm house bread½ Bunch Coriander Leaves10 Spinach Leaves or handful½ “ Ginger1 Clove of Garlic1 Green chilli4 Tsp Yogurt½ Tsp Dried Mango Powder ( Amchur )½ Tsp Cumin PowderA squeeze of Lemon JuiceSalt to taste
2687,Chicken Enchilada Pasta,img09545.jpg,"1 12 ounce package dried jumbo shell macaroni3 3/4 cups chopped large green and/or red sweet peppers (3 large)1 1/2 cups chopped red onions (3 medium)1 fresh jalapeno chile pepper, seeded and chopped*2 tablespoons vegetable oil2 cups chopped cooked chicken1 16 ounce can refried beans1/2 1 1/4 ounce package taco seasoning mix (3 tablespoons)2 10 ounce can enchilada sauce1/4 teaspoon salt2 cups shredded Mexican-style four-cheese blend (8 ounces)1 cup sliced green onions2 cups nacho-flavor tortilla chips, crushedSour cream"
2688,French Macarons,img22863.jpg,"1 c. (125 g.) almond flour1 c. (125 g.) confectioner’s sugar2 large egg whites (50 g.), at room temperature1/2 c. (110 g.) granulated sugar2 large egg whites (50 g.), at room temperature"
2689,"Carrot Salad With Coconut, Cilantro And Lentils",img22714.jpg,"1 cup Shredded carrots1/4-1/2 cup Shredded fresh coconut1/4 cup Finely chopped Cilantro1/4 cup Chana daal or split-washed moong daalLime juice and salt, to tasteLime juice and salt, to tasteGreen chillies, to taste (optional)1 teaspoon Black mustard seeds1 pinch Asafoetida1 Whole dry red chilli2-3 fresh curry leaves2 teaspoons oil"
2690,Spicy Lemon Trout,img03515.jpg,2 teaspoons fresh lemon juice2 teaspoons olive oil4 (6-ounce) dressed trout fillets1 teaspoon dried thyme1/2 teaspoon salt1/2 teaspoon Spanish smoked paprika1/4 teaspoon ground red pepper12 thin lemon slices (about 2 lemons)Cooking spray
2691,Blueberry Muffins,img04869.jpg,"1 1/4 cups all-purpose flour1/2 cup packed light-brown sugar1/2 teaspoon salt3/4 teaspoon ground cinnamon1/2 cup (1 stick) unsalted butter, melted and cooled3 cups plus 2 tablespoons all-purpose flour1 tablespoon baking powder1 teaspoon salt6 tablespoons (3/4 stick) unsalted butter, softened, plus more for tin1 1/4 cup granulated sugar1 large whole egg plus 2 large egg yolks1 teaspoon pure vanilla extract1 cup milk2 cups fresh blueberriesgranulated sugar and mace, for topping (optional)"
2692,Lasagna-Stuffed Mushrooms,img10086.jpg,"1/4 pound lean ground beef1/2 cup fat-free small curd cottage cheese1 egg1 tablespoon finely chopped green onion1 tablespoon chopped fresh parsleysalt and black pepper to tastesalt and black pepper to taste1/4 cup prepared pasta sauce, divided6 large fresh mushrooms, or more as needed, stems removed1/4 cup shredded mozzarella cheese, divided"
